,n,time,ids,e_ids,rejected,false_rejects
96,97,0.02791142463684082,0,0,25,18
97,98,0.02778029441833496,0,0,32,18
98,99,0.025807619094848633,0,0,29,15
99,100,0.025473833084106445,0,0,26,18
100,101,0.03104567527770996,0,0,29,18
101,102,0.025162458419799805,0,0,29,18
102,103,0.025632381439208984,0,0,26,18
103,104,0.029421091079711914,0,0,29,18
104,105,0.027416706085205078,0,0,23,16
105,106,0.029918193817138672,0,0,25,17
106,107,0.028067588806152344,0,0,27,17
107,108,0.027871370315551758,0,0,26,18
108,109,0.0261538028717041,0,0,26,17
109,110,0.027208328247070312,0,0,26,18
110,111,0.028198719024658203,0,0,27,18
111,112,0.02527332305908203,0,0,28,18
112,113,0.025153398513793945,0,0,25,16
113,114,0.025075197219848633,0,0,30,18
114,115,0.029154062271118164,0,0,24,16
115,116,0.030021190643310547,0,0,26,18
116,117,0.031883955001831055,0,0,23,16
117,118,0.02766251564025879,0,0,22,17
118,119,0.029680728912353516,0,0,24,17
119,120,0.029004573822021484,0,0,25,16
120,121,0.028608083724975586,0,0,20,16
121,122,0.025302886962890625,0,0,21,15
122,123,0.026450395584106445,0,0,19,16
123,124,0.026094913482666016,0,0,17,14
124,125,0.024234294891357422,0,0,15,15
125,126,0.03272867202758789,0,0,16,13
126,127,0.028804540634155273,0,0,19,15
127,128,0.028729677200317383,0,0,19,17
128,129,0.027055978775024414,0,0,17,13
129,130,0.029191017150878906,0,0,19,17
130,131,0.02601933479309082,0,0,17,16
131,132,0.05981779098510742,0,0,19,16
132,133,0.04270005226135254,0,0,20,18
133,134,0.04578566551208496,0,0,22,17
134,135,0.03592824935913086,0,0,19,17
135,136,0.04118609428405762,0,0,20,18
136,137,0.03781414031982422,0,0,18,18
137,138,0.04124879837036133,0,0,19,18
138,139,0.03716921806335449,0,0,20,18
139,140,0.0365753173828125,0,0,20,17
140,141,0.025994300842285156,0,0,21,18
141,142,0.02601480484008789,0,0,21,18
142,143,0.02730703353881836,0,0,26,18
143,144,0.02596116065979004,0,0,21,18
144,145,0.024842023849487305,0,0,25,18
145,146,0.025058507919311523,0,0,24,18
146,147,0.024518966674804688,0,0,29,18
147,148,0.026703357696533203,0,0,27,18
148,149,0.02784109115600586,0,0,25,18
149,150,0.030378103256225586,0,0,23,18
150,151,0.0255277156829834,0,0,28,18
151,152,0.0255281925201416,0,0,24,18
152,153,0.02571392059326172,0,0,27,18
153,154,0.02437758445739746,0,0,25,18
154,155,0.025902986526489258,0,0,25,18
155,156,0.025906801223754883,0,0,30,18
156,157,0.02803969383239746,0,0,26,18
157,158,0.024742841720581055,0,0,25,17
158,159,0.024045944213867188,0,0,27,18
159,160,0.029139995574951172,0,0,24,18
160,161,0.024112462997436523,0,0,25,18
161,162,0.02748703956604004,0,0,30,18
162,163,0.023624658584594727,0,0,29,17
163,164,0.025803565979003906,0,0,30,18
164,165,0.024195194244384766,0,0,31,19
165,166,0.026059389114379883,0,0,35,18
166,167,0.02491927146911621,0,0,31,18
167,168,0.02768564224243164,0,0,36,18
168,169,0.02487039566040039,0,0,30,18
169,170,0.025454282760620117,0,0,36,19
170,171,0.026322364807128906,0,0,30,19
171,172,0.024703502655029297,0,0,35,18
172,173,0.028510332107543945,0,0,40,18
173,174,0.02745509147644043,0,0,34,18
174,175,0.027844667434692383,0,0,37,18
175,176,0.026630163192749023,0,0,34,17
176,177,0.027539968490600586,0,0,30,18
177,178,0.029689311981201172,0,0,32,18
178,179,0.025034427642822266,0,0,30,18
179,180,0.02580118179321289,0,0,36,18
180,181,0.027569055557250977,0,0,36,18
181,182,0.02582716941833496,0,0,39,18
182,183,0.025984525680541992,0,0,36,18
183,184,0.02504110336303711,0,0,37,18
184,185,0.0259857177734375,0,0,41,18
185,186,0.02606654167175293,0,0,35,19
186,187,0.02433943748474121,0,0,35,18
187,188,1.9681732654571533,0,0,38,19
188,189,0.03023505210876465,0,0,34,18
189,190,0.06543827056884766,0,0,38,19
190,191,0.06150698661804199,0,0,45,19
191,192,0.038311004638671875,0,0,47,18
192,193,0.03434443473815918,0,0,43,16
193,194,0.03163290023803711,0,0,36,16
194,195,0.029455184936523438,0,0,36,16
195,196,0.029627084732055664,0,0,44,18
196,197,0.03361058235168457,0,0,36,16
197,198,0.03224921226501465,0,0,38,16
198,199,0.03258013725280762,0,0,40,18
199,200,0.030547380447387695,0,0,47,18
200,201,0.032079219818115234,0,0,45,18
201,202,0.033643245697021484,0,0,52,18
202,203,0.031449079513549805,0,0,48,18
203,204,0.03146815299987793,0,0,43,16
204,205,0.02829456329345703,0,0,54,18
205,206,0.03732419013977051,0,0,55,17
206,207,0.06402707099914551,0,0,49,19
207,208,0.026638507843017578,0,0,45,16
208,209,0.06628108024597168,0,0,46,17
209,210,0.030704736709594727,0,0,46,18
210,211,0.02913641929626465,0,0,36,15
211,212,0.029366731643676758,0,0,36,14
212,213,0.031907081604003906,0,0,38,14
213,214,0.02698683738708496,0,0,34,14
214,215,0.03138542175292969,0,0,37,14
215,216,0.029727935791015625,0,0,40,13
216,217,0.028790950775146484,0,0,42,14
217,218,0.02787017822265625,0,0,50,14
218,219,0.02783989906311035,0,0,48,14
219,220,0.06470227241516113,0,0,42,15
220,221,0.03282809257507324,0,0,36,16
221,222,0.027022361755371094,0,0,41,17
222,223,0.026732683181762695,0,0,44,18
223,224,0.0546107292175293,0,0,39,18
224,225,0.052806854248046875,0,0,49,18
225,226,0.03573036193847656,0,0,38,16
226,227,0.026303529739379883,0,0,46,18
227,228,0.025314807891845703,0,0,42,18
228,229,0.029434919357299805,0,0,35,14
229,230,0.025444507598876953,0,0,44,16
230,231,0.05263638496398926,0,0,40,19
231,232,0.055310964584350586,0,0,42,15
232,233,0.024854421615600586,0,0,44,16
233,234,0.05280351638793945,0,0,39,15
234,235,0.03167462348937988,0,0,42,16
235,236,0.026166439056396484,0,0,40,16
236,237,0.02537846565246582,0,0,37,16
237,238,0.026415109634399414,0,0,37,16
238,239,0.024953126907348633,0,0,39,18
239,240,0.02940654754638672,0,0,41,18
240,241,0.028819561004638672,0,0,43,16
241,242,0.029883384704589844,0,0,45,16
242,243,0.023430585861206055,0,0,38,12
243,244,0.025562524795532227,0,0,32,14
244,245,0.025907278060913086,0,0,34,16
245,246,0.027706384658813477,0,0,38,18
246,247,0.02503824234008789,0,0,38,14
247,248,0.025313615798950195,0,0,42,16
248,249,0.024800539016723633,0,0,35,14
249,250,0.024958372116088867,0,0,38,14
250,251,0.02521204948425293,0,0,42,14
251,252,0.05168032646179199,0,0,46,17
252,253,0.05174612998962402,0,0,49,17
253,254,0.08011198043823242,0,0,41,17
254,255,0.05088543891906738,0,0,41,15
255,256,0.05451822280883789,0,0,46,17
256,257,0.025745391845703125,0,0,43,14
257,258,0.027289152145385742,0,0,37,14
258,259,0.02487921714782715,0,0,37,14
259,260,0.05276656150817871,0,0,32,13
260,261,0.02631092071533203,0,0,35,12
261,262,0.02783656120300293,0,0,35,14
262,263,0.027107715606689453,0,0,34,11
263,264,0.02689385414123535,0,0,45,11
264,265,0.027327775955200195,0,0,40,11
265,266,0.026929855346679688,0,0,33,11
266,267,0.026087522506713867,0,0,36,11
267,268,0.029135465621948242,0,0,32,11
268,269,0.026947736740112305,0,0,38,11
269,270,0.026768207550048828,0,0,44,11
270,271,0.027051448822021484,0,0,39,18
271,272,0.04983043670654297,0,0,40,16
272,273,0.026894092559814453,0,0,39,18
273,274,0.0278470516204834,0,0,40,16
274,275,0.05496835708618164,0,0,39,17
275,276,0.026423931121826172,0,0,42,18
276,277,0.027864694595336914,0,0,40,16
277,278,0.027413129806518555,0,0,45,18
278,279,0.05135846138000488,0,0,43,15
279,280,0.050913095474243164,0,0,41,17
280,281,0.025784015655517578,0,0,45,16
281,282,0.02552962303161621,0,0,45,16
282,283,0.026360511779785156,0,0,45,16
283,284,0.0526580810546875,0,0,44,15
284,285,0.033937692642211914,0,0,42,15
285,286,0.025806903839111328,0,0,46,16
286,287,0.05433773994445801,0,0,47,15
287,288,0.055246829986572266,0,0,50,15
288,289,0.0283510684967041,0,0,43,16
289,290,0.026795148849487305,0,0,45,16
290,291,0.029250144958496094,0,0,44,16
291,292,0.05368614196777344,0,0,45,17
292,293,0.07688736915588379,0,0,46,18
293,294,0.05663657188415527,0,0,44,17
294,295,0.05076408386230469,0,0,38,19
295,296,0.030905485153198242,0,0,43,18
296,297,0.05268287658691406,0,0,49,17
297,298,0.025869369506835938,0,0,48,18
298,299,0.031357765197753906,0,0,42,16
299,300,0.028892040252685547,0,0,48,18
300,301,0.029958724975585938,0,0,40,18
301,302,0.03366708755493164,0,0,41,18
302,303,0.026001453399658203,0,0,41,18
303,304,0.0461125373840332,0,0,48,18
304,305,0.03236079216003418,0,0,40,18
305,306,0.06882524490356445,0,0,43,19
306,307,0.03399848937988281,0,0,44,16
307,308,0.03274083137512207,0,0,49,18
308,309,0.033818960189819336,0,0,43,16
309,310,0.03319287300109863,0,0,43,16
310,311,0.03597712516784668,0,0,46,16
311,312,0.03816056251525879,0,0,55,18
312,313,0.034508466720581055,0,0,47,16
313,314,0.031125545501708984,0,0,47,15
314,315,0.03399658203125,0,0,47,17
315,316,0.03504300117492676,0,0,51,16
316,317,0.03764677047729492,0,0,43,17
317,318,0.033351898193359375,0,0,47,18
318,319,0.03438687324523926,0,0,55,18
319,320,0.030951976776123047,0,0,50,18
320,321,0.030222654342651367,0,0,60,18
321,322,0.03795480728149414,0,0,54,18
322,323,0.03278088569641113,0,0,55,18
323,324,0.03354048728942871,0,0,53,18
324,325,0.03375864028930664,0,0,48,18
325,326,0.0325014591217041,0,0,48,18
326,327,0.03289937973022461,0,0,46,17
327,328,0.03482365608215332,0,0,46,18
328,329,0.030317068099975586,0,0,59,18
329,330,0.028583049774169922,0,0,43,18
330,331,0.03249001502990723,0,0,50,16
331,332,0.029968976974487305,0,0,47,16
332,333,0.031940460205078125,0,0,44,16
333,334,0.03202342987060547,0,0,47,18
334,335,0.027576446533203125,0,0,49,18
335,336,0.03137779235839844,0,0,47,18
336,337,0.028204679489135742,0,0,42,16
337,338,0.029165029525756836,0,0,47,16
338,339,0.0293729305267334,0,0,44,14
339,340,0.02711176872253418,0,0,46,16
340,341,0.033985137939453125,0,0,47,16
341,342,0.02796483039855957,0,0,49,16
342,343,0.02883768081665039,0,0,46,16
343,344,0.02745509147644043,0,0,50,16
344,345,0.03172588348388672,0,0,46,16
345,346,0.027676105499267578,0,0,51,14
346,347,0.028928756713867188,0,0,51,14
347,348,0.027655839920043945,0,0,56,16
348,349,0.0314939022064209,0,0,49,16
349,350,0.027816295623779297,0,0,58,16
350,351,0.03170180320739746,0,0,61,16
351,352,0.02737736701965332,0,0,52,16
352,353,0.026279926300048828,0,0,55,16
353,354,0.02791118621826172,0,0,48,16
354,355,0.027377605438232422,0,0,45,16
355,356,0.026093721389770508,0,0,53,16
356,357,0.03218507766723633,0,0,56,16
357,358,0.027319669723510742,0,0,55,16
358,359,0.028695106506347656,0,0,60,16
359,360,0.027086973190307617,0,0,49,16
360,361,0.028934240341186523,0,0,29,16
361,362,0.02651071548461914,0,0,35,12
362,363,0.02706146240234375,0,0,35,14
363,364,0.03692197799682617,0,0,34,14
364,365,0.02753901481628418,0,0,33,10
365,366,0.024457931518554688,0,0,40,10
366,367,0.026975631713867188,0,0,38,10
367,368,0.028621673583984375,0,0,38,10
368,369,0.027866125106811523,0,0,40,9
369,370,0.02717900276184082,0,0,47,12
370,371,0.02661895751953125,0,0,39,11
371,372,0.028920412063598633,0,0,46,11
372,373,0.027131080627441406,0,0,46,11
373,374,0.025525808334350586,0,0,37,9
374,375,0.024582624435424805,0,0,41,12
375,376,0.02623748779296875,0,0,45,12
376,377,0.0277707576751709,0,0,46,12
377,378,0.027266740798950195,0,0,37,12
378,379,0.02995467185974121,0,0,46,12
379,380,0.029134750366210938,0,0,42,12
380,381,0.0282742977142334,0,0,46,12
381,382,0.03250002861022949,0,0,46,12
382,383,0.02944779396057129,0,0,50,12
383,384,0.026197195053100586,0,0,45,12
384,385,0.026707172393798828,0,0,52,14
385,386,0.02764606475830078,0,0,54,12
386,387,0.028713226318359375,0,0,45,12
387,388,0.029320955276489258,0,0,49,14
388,389,0.03218412399291992,0,0,54,12
389,390,0.029735803604125977,0,0,56,16
390,391,0.028905630111694336,0,0,53,16
391,392,0.02662062644958496,0,0,54,16
392,393,0.03398847579956055,0,0,63,18
393,394,0.028966188430786133,0,0,54,16
394,395,0.03031444549560547,0,0,56,16
395,396,0.028699398040771484,0,0,57,16
396,397,0.03227639198303223,0,0,70,18
397,398,0.02874445915222168,0,0,58,16
398,399,0.06050729751586914,0,0,64,19
399,400,0.02838277816772461,0,0,56,18
400,401,0.030991077423095703,0,0,56,19
401,402,0.03161311149597168,0,0,64,20
402,403,0.027822017669677734,0,0,53,18
403,404,0.03205251693725586,0,0,56,18
404,405,0.02977728843688965,0,0,64,18
405,406,0.031041622161865234,0,0,61,18
406,407,0.0296173095703125,0,0,51,18
407,408,0.028578996658325195,0,0,65,18
408,409,0.02979111671447754,0,0,64,18
409,410,0.02876448631286621,0,0,65,18
410,411,0.028350830078125,0,0,56,19
411,412,0.02830362319946289,0,0,57,18
412,413,0.027332544326782227,0,0,54,18
413,414,0.030083417892456055,0,0,62,18
414,415,0.02646350860595703,0,0,64,19
415,416,0.028856277465820312,0,0,58,19
416,417,0.027738332748413086,0,0,57,20
417,418,0.026187896728515625,0,0,57,20
418,419,0.02789783477783203,0,0,53,19
419,420,0.027043581008911133,0,0,52,19
420,421,0.027301549911499023,0,0,53,19
421,422,0.028332233428955078,0,0,48,20
422,423,0.030126094818115234,0,0,48,20
423,424,0.026537179946899414,0,0,52,20
424,425,0.027586698532104492,0,0,59,20
425,426,0.025861501693725586,0,0,51,18
426,427,0.025866985321044922,0,0,48,19
427,428,0.025936365127563477,0,0,52,19
428,429,0.027668476104736328,0,0,58,21
429,430,0.032547712326049805,0,0,57,22
430,431,0.035851240158081055,0,0,60,20
431,432,0.02951645851135254,0,0,71,25
432,433,0.02885746955871582,0,0,60,23
433,434,0.03162741661071777,0,0,50,21
434,435,0.030422449111938477,0,0,49,22
435,436,0.030878543853759766,0,0,60,22
436,437,0.026518821716308594,0,0,54,21
437,438,0.031546592712402344,0,0,62,25
438,439,0.027425527572631836,0,0,63,23
439,440,0.02809906005859375,0,0,65,23
440,441,0.029179811477661133,0,0,73,25
441,442,0.028753995895385742,0,0,62,24
442,443,0.028244733810424805,0,0,67,21
443,444,0.026829242706298828,0,0,58,22
444,445,0.026843786239624023,0,0,71,24
445,446,0.027936220169067383,0,0,68,20
446,447,0.03813934326171875,0,0,70,22
447,448,0.033170223236083984,0,0,71,24
448,449,0.028732776641845703,0,0,70,24
449,450,0.027463197708129883,0,0,60,24
450,451,0.027044057846069336,0,0,64,26
451,452,0.04032135009765625,0,0,58,24
452,453,0.03717541694641113,0,0,68,27
453,454,0.029089927673339844,0,0,67,27
454,455,0.03280186653137207,0,0,69,29
455,456,0.02734851837158203,0,0,68,27
456,457,0.028366804122924805,0,0,76,28
457,458,0.033234596252441406,0,0,66,26
458,459,0.027762174606323242,0,0,70,26
459,460,0.030771493911743164,0,0,69,27
460,461,0.02804112434387207,0,0,73,26
461,462,0.027364015579223633,0,0,70,26
462,463,0.029247522354125977,0,0,76,26
463,464,0.028133153915405273,0,0,70,24
464,465,0.027988910675048828,0,0,76,25
465,466,0.02886486053466797,0,0,73,26
466,467,0.029681682586669922,0,0,75,24
467,468,0.029435157775878906,0,0,76,24
468,469,0.026685476303100586,0,0,65,25
469,470,0.029547691345214844,0,0,61,26
470,471,0.029117822647094727,0,0,70,28
471,472,0.028466224670410156,0,0,71,24
472,473,0.027960777282714844,0,0,69,23
473,474,0.03147244453430176,0,0,72,22
474,475,0.027608394622802734,0,0,70,24
475,476,0.027204036712646484,0,0,68,22
476,477,0.02926921844482422,0,0,79,23
477,478,0.02989363670349121,0,0,68,23
478,479,0.02733922004699707,0,0,66,19
479,480,0.056436777114868164,0,0,75,22
480,481,0.028532981872558594,0,0,68,21
481,482,0.02779698371887207,0,0,68,22
482,483,0.05376768112182617,0,0,64,20
483,484,0.028292179107666016,0,0,76,22
484,485,0.028974294662475586,0,0,65,18
485,486,0.029842138290405273,0,0,72,20
486,487,0.029484272003173828,0,0,69,19
487,488,0.026601314544677734,0,0,60,16
488,489,0.030369997024536133,0,0,66,16
489,490,0.028914451599121094,0,0,59,17
490,491,0.02765059471130371,0,0,72,17
491,492,0.03671002388000488,0,0,61,16
492,493,0.029148578643798828,0,0,67,16
493,494,0.027080535888671875,0,0,67,14
494,495,0.0307161808013916,0,0,66,14
495,496,0.03190422058105469,0,0,66,16
496,497,0.028603792190551758,0,0,63,16
497,498,0.029366254806518555,0,0,65,16
498,499,0.02921462059020996,0,0,63,16
499,500,0.0344090461730957,0,0,65,18
500,501,0.02899909019470215,0,0,59,16
501,502,0.02759099006652832,0,0,68,17
502,503,0.02759861946105957,0,0,67,18
503,504,0.0314333438873291,0,0,69,18
504,505,0.027091264724731445,0,0,59,14
505,506,0.027399301528930664,0,0,65,16
506,507,0.02826213836669922,0,0,65,16
507,508,0.028687238693237305,0,0,59,15
508,509,0.02703571319580078,0,0,71,15
509,510,0.02910614013671875,0,0,62,14
510,511,0.03387308120727539,0,0,69,16
511,512,0.028711318969726562,0,0,57,15
512,513,0.02842092514038086,0,0,64,17
513,514,0.027503013610839844,0,0,62,14
514,515,0.029632091522216797,0,0,60,15
515,516,0.03334832191467285,0,0,67,16
516,517,0.02815079689025879,0,0,63,13
517,518,0.02776813507080078,0,0,59,15
518,519,0.027235984802246094,0,0,58,10
519,520,0.027344226837158203,0,0,58,15
520,521,0.03388714790344238,0,0,56,10
521,522,0.03295135498046875,0,0,55,13
522,523,0.02622509002685547,0,0,56,11
523,524,0.030401945114135742,0,0,55,13
524,525,0.029544830322265625,0,0,49,11
525,526,0.032158851623535156,0,0,53,13
526,527,0.027303457260131836,0,0,55,10
527,528,0.028504371643066406,0,0,49,13
528,529,0.03094792366027832,0,0,62,12
529,530,0.028061866760253906,0,0,59,12
530,531,0.029087543487548828,0,0,55,13
531,532,0.027283191680908203,0,0,52,12
532,533,0.028290987014770508,0,0,57,13
533,534,0.027036666870117188,0,0,63,12
534,535,0.026607036590576172,0,0,53,12
535,536,0.027044296264648438,0,0,55,14
536,537,0.027074813842773438,0,0,53,11
537,538,0.027991294860839844,0,0,55,10
538,539,0.03700661659240723,0,0,54,11
539,540,0.02971816062927246,0,0,60,12
540,541,0.05395865440368652,0,0,56,12
541,542,0.0327451229095459,0,0,60,13
542,543,0.059120893478393555,0,0,54,15
543,544,0.05521225929260254,0,0,65,14
544,545,0.02871108055114746,0,0,65,12
545,546,0.056921958923339844,0,0,63,12
546,547,0.032501935958862305,0,0,63,11
547,548,0.028722763061523438,0,0,62,11
548,549,0.03125596046447754,0,0,61,13
549,550,0.026706695556640625,0,0,68,12
550,551,0.027970314025878906,0,0,69,12
551,552,0.027724027633666992,0,0,60,11
552,553,0.026722431182861328,0,0,69,15
553,554,0.029665231704711914,0,0,78,13
554,555,0.030036449432373047,0,0,68,12
555,556,0.0370943546295166,0,0,72,14
556,557,0.029268980026245117,0,0,69,12
557,558,0.029150724411010742,0,0,72,14
558,559,0.0283663272857666,0,0,71,13
559,560,0.0294191837310791,0,0,72,13
560,561,0.03369569778442383,0,0,76,13
561,562,0.028969287872314453,0,0,72,12
562,563,0.029842853546142578,0,0,77,12
563,564,0.03687906265258789,0,0,81,11
564,565,0.027731895446777344,0,0,69,11
565,566,0.027555227279663086,0,0,88,12
566,567,0.02929830551147461,0,0,84,12
567,568,0.02854609489440918,0,0,73,13
568,569,0.02811717987060547,0,0,78,13
569,570,0.029428482055664062,0,0,73,15
570,571,0.03275251388549805,0,0,82,14
571,572,0.034697771072387695,0,0,83,12
572,573,0.031237363815307617,0,0,86,15
573,574,0.03486442565917969,0,0,95,15
574,575,0.03051161766052246,0,0,87,17
575,576,0.03449273109436035,0,0,85,17
576,577,0.03010249137878418,0,0,94,17
577,578,0.030618667602539062,0,0,97,18
578,579,0.031218290328979492,0,0,96,21
579,580,0.030686378479003906,0,0,102,20
580,581,0.03594255447387695,0,0,108,23
581,582,0.03009629249572754,0,0,102,24
582,583,0.036240339279174805,0,0,99,25
583,584,0.03445625305175781,0,0,113,25
584,585,0.04127860069274902,0,0,117,25
585,586,0.03676414489746094,0,0,117,28
586,587,0.040761470794677734,0,0,120,26
587,588,0.037116050720214844,0,0,117,26
588,589,0.044561147689819336,0,0,131,28
589,590,0.04986000061035156,0,0,131,28
590,591,0.05849862098693848,0,0,117,30
591,592,0.04992079734802246,0,0,134,30
592,593,0.0495758056640625,0,0,138,33
593,594,0.0836324691772461,0,0,138,33
594,595,0.05049276351928711,0,0,133,29
595,596,0.10041356086730957,0,0,146,32
596,597,0.11460375785827637,0,0,160,35
597,598,0.1670207977294922,0,0,149,36
598,599,0.03828239440917969,0,0,145,35
599,600,0.035291433334350586,0,0,149,37
600,601,0.03460860252380371,0,0,157,36
601,602,0.06731128692626953,0,0,159,36
602,603,0.03878045082092285,0,0,154,34
603,604,0.03710150718688965,0,0,165,33
604,605,0.03667593002319336,0,0,161,39
605,606,0.037523746490478516,0,0,170,41
606,607,0.046080827713012695,0,0,177,40
607,608,0.06435298919677734,0,0,166,42
608,609,0.04846000671386719,0,0,155,39
609,610,0.061337947845458984,0,0,160,45
610,611,0.04782605171203613,0,0,154,44
611,612,0.03604269027709961,0,0,151,44
612,613,0.03998303413391113,0,0,146,44
613,614,0.03335833549499512,0,0,148,44
614,615,0.03262019157409668,0,0,142,38
615,616,0.03556561470031738,0,0,136,37
616,617,0.0386805534362793,0,0,142,42
617,618,0.03447675704956055,0,0,128,40
618,619,0.034522056579589844,0,0,145,43
619,620,0.034798622131347656,0,0,130,39
620,621,0.03764653205871582,0,0,138,44
621,622,0.03294229507446289,0,0,147,40
622,623,0.03643012046813965,0,0,133,38
623,624,0.03960871696472168,0,0,141,38
624,625,0.04210352897644043,0,0,144,42
625,626,0.04039645195007324,0,0,144,41
626,627,0.039298057556152344,0,0,119,43
627,628,0.03810930252075195,0,0,109,38
628,629,0.031868696212768555,0,0,106,40
629,630,0.03361368179321289,0,0,123,41
630,631,0.03020334243774414,0,0,71,28
631,632,0.028789997100830078,0,0,72,29
632,633,0.032288551330566406,0,0,66,28
633,634,0.03398585319519043,0,0,69,30
634,635,0.03509235382080078,0,0,74,28
635,636,0.03176689147949219,0,0,68,29
636,637,0.030593156814575195,0,0,68,30
637,638,0.030139923095703125,0,0,57,27
638,639,0.031244277954101562,0,0,56,28
639,640,0.03251981735229492,0,0,65,30
640,641,0.03140854835510254,0,0,63,26
641,642,0.03747677803039551,0,0,56,26
642,643,0.026860952377319336,0,0,60,24
643,644,0.029106616973876953,0,0,59,28
644,645,0.032698631286621094,0,0,62,29
645,646,0.028382062911987305,0,0,54,25
646,647,0.027132749557495117,0,0,55,26
647,648,0.03130459785461426,0,0,51,24
648,649,0.032521724700927734,0,0,61,26
649,650,0.034165143966674805,0,0,63,28
650,651,0.03453326225280762,0,0,61,29
651,652,0.03293561935424805,0,0,55,27
652,653,0.03158760070800781,0,0,61,32
653,654,0.03434944152832031,0,0,65,30
654,655,0.034780263900756836,0,0,58,27
655,656,0.038277387619018555,0,0,71,31
656,657,0.04000425338745117,0,0,63,31
657,658,0.03667330741882324,0,0,72,33
658,659,0.042244672775268555,0,0,63,33
659,660,0.03746914863586426,0,0,67,34
660,661,0.0352330207824707,0,0,59,28
661,662,0.034210205078125,0,0,61,32
662,663,0.03612327575683594,0,0,63,27
663,664,0.036353349685668945,0,0,65,33
