,n,time,ids,e_ids,rejected,false_rejects
265,266,0.024535655975341797,17,0,17,8
266,267,0.023250579833984375,17,0,16,7
267,268,0.026185274124145508,17,0,16,6
268,269,0.031625986099243164,17,0,15,7
269,270,0.06054973602294922,17,0,14,6
270,271,0.0527956485748291,17,0,15,7
271,272,0.03013920783996582,16,0,18,10
272,273,0.02629566192626953,16,1,17,9
273,274,0.02626824378967285,16,1,21,12
274,275,0.029825210571289062,15,2,18,11
275,276,0.026470422744750977,15,2,15,6
276,277,0.026690959930419922,17,0,19,9
277,278,0.0267031192779541,17,0,17,7
278,279,0.023931503295898438,16,1,16,8
279,280,0.02913975715637207,17,0,21,11
280,281,0.028081178665161133,17,0,17,6
281,282,0.026573896408081055,16,0,23,10
282,283,0.026218414306640625,16,1,19,8
283,284,0.028419017791748047,16,0,19,9
284,285,0.026841163635253906,16,0,17,9
285,286,0.027851581573486328,14,1,20,12
286,287,0.02498006820678711,16,1,20,12
287,288,0.024804115295410156,16,0,15,8
288,289,0.024187088012695312,15,0,14,7
289,290,0.024731874465942383,16,0,16,7
290,291,0.023613691329956055,15,0,12,6
291,292,0.02465987205505371,17,0,15,9
292,293,0.02447795867919922,15,0,15,8
293,294,0.02622532844543457,14,1,18,12
294,295,0.02414393424987793,15,0,14,7
295,296,0.025092124938964844,16,0,12,3
296,297,0.024876832962036133,15,0,14,8
297,298,0.02425217628479004,16,0,11,5
298,299,0.025123119354248047,15,0,17,6
299,300,0.024507522583007812,17,0,15,7
300,301,0.025229930877685547,16,1,13,5
301,302,0.025929689407348633,17,0,14,5
302,303,0.02954697608947754,15,2,14,7
303,304,0.024797677993774414,17,0,10,3
304,305,0.024733304977416992,15,1,14,6
305,306,0.03065657615661621,14,3,18,10
306,307,0.03135037422180176,14,2,15,8
307,308,0.02990102767944336,16,1,16,8
308,309,0.02857804298400879,14,2,23,14
309,310,0.025283098220825195,16,1,16,7
310,311,0.027884721755981445,17,0,16,7
311,312,0.023813486099243164,17,0,13,5
312,313,0.027954578399658203,16,1,13,5
313,314,0.02367544174194336,17,0,12,5
314,315,0.02855396270751953,14,1,18,8
315,316,0.025716543197631836,17,0,16,6
316,317,0.02935504913330078,12,4,17,10
317,318,0.0288848876953125,13,0,12,3
318,319,0.029129743576049805,13,3,13,7
319,320,0.027220487594604492,14,1,14,7
320,321,0.02618575096130371,14,1,18,9
321,322,0.023958444595336914,13,0,15,6
322,323,0.03128671646118164,11,2,17,7
323,324,0.02718377113342285,11,2,17,7
324,325,0.026207685470581055,13,0,14,4
325,326,0.026920318603515625,10,1,15,6
326,327,0.027501583099365234,11,1,13,5
327,328,0.02731013298034668,12,0,14,4
328,329,0.029399871826171875,13,1,17,7
329,330,0.028452157974243164,12,0,13,4
330,331,0.02853083610534668,12,2,15,6
331,332,0.023306846618652344,13,0,19,6
332,333,0.02681732177734375,12,1,21,9
333,334,0.02526092529296875,12,0,17,7
334,335,0.031260013580322266,12,1,18,8
335,336,0.025258541107177734,12,0,16,7
336,337,0.029895305633544922,9,1,18,10
337,338,0.02318549156188965,11,0,14,5
338,339,0.02522587776184082,11,0,13,5
339,340,0.027201414108276367,10,2,14,6
340,341,0.02452373504638672,8,0,16,5
341,342,0.022315502166748047,11,0,13,5
342,343,0.029533863067626953,9,0,16,5
343,344,0.025168895721435547,7,0,15,8
344,345,0.031142711639404297,8,1,21,10
345,346,0.02524280548095703,9,1,21,10
346,347,0.027538299560546875,8,1,17,7
347,348,0.029705047607421875,10,1,15,5
348,349,0.027223825454711914,5,0,16,7
349,350,0.02533125877380371,7,0,16,7
350,351,0.026757478713989258,9,0,19,10
351,352,0.02942204475402832,9,0,14,6
352,353,0.029613971710205078,6,2,18,8
353,354,0.025627851486206055,6,0,15,7
354,355,0.02686762809753418,6,1,18,9
355,356,0.026423215866088867,5,1,16,6
356,357,0.02608036994934082,4,1,14,5
357,358,0.025325298309326172,4,1,18,7
358,359,0.02388763427734375,6,0,13,4
359,360,0.02665996551513672,5,0,13,4
360,361,0.028654098510742188,5,0,16,7
361,362,0.03019571304321289,4,1,18,9
362,363,0.026134490966796875,6,0,14,7
363,364,0.028190135955810547,5,1,15,5
364,365,0.027033567428588867,0,0,15,9
365,366,0.0307309627532959,0,0,13,8
366,367,0.02822113037109375,1,0,14,11
367,368,0.026485443115234375,0,0,15,10
368,369,0.02394866943359375,1,0,16,10
369,370,0.02840876579284668,0,0,18,13
370,371,0.06173443794250488,0,0,19,13
371,372,0.06189846992492676,0,0,21,14
372,373,0.0643012523651123,0,0,21,16
373,374,0.035146236419677734,0,0,17,14
374,375,0.028199195861816406,0,0,14,10
375,376,0.02498936653137207,0,0,17,15
376,377,0.0223844051361084,0,0,17,11
377,378,0.027258634567260742,0,0,18,15
378,379,0.024873733520507812,0,0,17,12
379,380,0.02413320541381836,0,0,19,15
380,381,0.023920059204101562,0,0,20,17
381,382,0.026371002197265625,0,0,21,15
382,383,0.031603097915649414,0,0,19,16
383,384,0.031687259674072266,0,0,21,16
384,385,0.03315615653991699,0,0,18,15
385,386,0.028326749801635742,0,0,16,14
386,387,0.026084423065185547,0,0,17,12
387,388,0.029380083084106445,0,0,24,17
388,389,0.034757375717163086,0,0,20,17
389,390,0.03035283088684082,0,0,17,17
390,391,0.03553485870361328,0,0,21,16
391,392,0.04343843460083008,0,0,19,16
392,393,0.025403499603271484,0,0,21,16
393,394,0.028416872024536133,0,0,19,16
394,395,0.027175426483154297,0,0,20,17
395,396,0.025095701217651367,0,0,19,14
396,397,0.025838375091552734,0,0,21,16
397,398,0.025746822357177734,0,0,19,14
398,399,0.02743220329284668,0,0,21,18
399,400,0.024169206619262695,0,0,22,17
400,401,0.02718663215637207,0,0,20,16
401,402,0.028374195098876953,0,0,27,18
402,403,0.027242422103881836,0,0,20,18
403,404,0.028125286102294922,0,0,24,19
404,405,0.027790307998657227,0,0,28,18
405,406,0.02390885353088379,0,0,25,18
406,407,0.02572798728942871,0,0,25,18
407,408,0.023807287216186523,0,0,25,18
408,409,0.026725053787231445,0,0,24,16
409,410,0.02417445182800293,0,0,22,18
410,411,0.027305126190185547,0,0,22,15
411,412,0.026154756546020508,0,0,26,17
412,413,0.028360366821289062,0,0,23,15
413,414,0.026383399963378906,0,0,19,12
414,415,0.023816585540771484,0,0,27,16
415,416,0.025641918182373047,0,0,18,8
416,417,0.02843475341796875,0,0,22,12
417,418,0.029625415802001953,1,0,20,7
418,419,0.028333663940429688,2,0,22,6
419,420,0.026592254638671875,1,0,24,9
420,421,0.02635025978088379,1,1,24,10
421,422,0.029263973236083984,2,0,33,14
422,423,0.024430513381958008,1,0,26,10
423,424,0.026745080947875977,2,0,34,14
424,425,0.02880859375,0,0,30,11
425,426,0.027840375900268555,0,0,37,11
426,427,0.026479721069335938,2,0,34,10
427,428,0.030258893966674805,0,0,38,13
428,429,0.028584718704223633,1,0,34,13
429,430,0.028797626495361328,1,0,38,13
430,431,0.028201818466186523,0,0,38,11
431,432,0.029514789581298828,0,0,38,15
432,433,0.02666497230529785,0,0,37,14
433,434,0.028569936752319336,2,0,40,11
434,435,0.027799367904663086,0,0,41,14
435,436,0.02739548683166504,0,1,42,18
436,437,0.027202606201171875,0,0,35,12
437,438,0.02787160873413086,0,1,35,7
438,439,0.025499343872070312,0,0,39,11
439,440,0.0290067195892334,0,0,45,16
440,441,0.022770166397094727,1,0,35,7
441,442,0.0272977352142334,0,0,46,14
442,443,0.02537083625793457,0,1,38,14
443,444,0.02778935432434082,0,0,34,10
444,445,0.026647090911865234,0,0,38,10
445,446,0.025853633880615234,0,0,36,16
446,447,0.03179311752319336,1,0,42,13
447,448,0.02771782875061035,0,0,35,13
448,449,0.02679443359375,0,0,41,13
449,450,0.027598857879638672,0,0,37,11
450,451,0.027135848999023438,2,0,32,12
451,452,0.02428150177001953,1,0,34,8
452,453,0.029225587844848633,0,0,34,13
453,454,0.029919147491455078,0,0,29,11
454,455,0.027101755142211914,0,1,33,16
455,456,0.026004314422607422,0,0,28,11
456,457,0.02384471893310547,0,0,24,9
457,458,0.02794027328491211,0,0,31,12
458,459,0.027786970138549805,1,0,34,14
459,460,0.02343583106994629,2,0,27,13
460,461,0.027812480926513672,0,0,26,13
461,462,0.02538013458251953,0,0,32,13
462,463,0.027213573455810547,0,0,25,9
463,464,0.025969982147216797,0,0,26,11
464,465,0.02533555030822754,0,0,34,12
465,466,0.02556896209716797,0,0,30,13
466,467,0.024317026138305664,0,0,28,9
467,468,0.02921128273010254,1,0,32,11
468,469,0.022356271743774414,0,0,33,4
469,470,0.030487537384033203,0,0,30,9
470,471,0.02728271484375,1,0,34,6
471,472,0.02485489845275879,0,0,25,8
472,473,0.02764892578125,0,0,29,7
473,474,0.02537822723388672,0,0,33,9
474,475,0.02599191665649414,1,0,27,6
475,476,0.0306396484375,0,0,27,8
476,477,0.02635335922241211,0,0,29,9
477,478,0.026068449020385742,0,0,26,9
478,479,0.025974512100219727,1,0,29,9
479,480,0.027391672134399414,0,0,32,10
480,481,0.026811838150024414,1,0,27,7
481,482,0.023583650588989258,0,0,26,9
482,483,0.027352571487426758,0,0,34,9
483,484,0.025235414505004883,0,0,31,8
484,485,0.02802443504333496,0,0,29,10
485,486,0.023746728897094727,1,0,27,7
486,487,0.025835275650024414,0,0,22,8
487,488,0.028230905532836914,1,0,28,8
488,489,0.02570819854736328,0,0,30,8
489,490,0.03144216537475586,0,0,36,14
490,491,0.026125669479370117,0,0,26,9
491,492,0.034168243408203125,0,0,33,11
492,493,0.028952598571777344,0,0,23,10
493,494,0.026548385620117188,1,0,29,8
494,495,0.026571035385131836,1,0,26,7
495,496,0.026208877563476562,1,0,31,10
496,497,0.026353120803833008,0,1,34,7
497,498,0.02753615379333496,1,0,23,7
498,499,0.026936054229736328,0,2,30,8
499,500,0.026602745056152344,0,1,31,8
500,501,0.02514338493347168,3,0,28,11
501,502,0.027987241744995117,0,1,29,11
502,503,0.057791948318481445,1,0,30,10
503,504,0.06227707862854004,1,1,29,15
504,505,0.0596623420715332,0,2,30,14
505,506,0.04556393623352051,2,0,27,12
506,507,0.04774069786071777,3,0,27,9
507,508,0.027786731719970703,1,2,34,14
508,509,0.027364015579223633,1,0,30,10
509,510,0.02511000633239746,1,1,32,12
510,511,0.029957294464111328,0,1,31,14
511,512,0.02779102325439453,1,1,33,15
512,513,0.026822328567504883,1,2,29,14
513,514,0.02644634246826172,1,1,34,10
514,515,0.02605724334716797,1,0,37,13
515,516,0.02629232406616211,2,0,37,13
516,517,0.026747465133666992,2,0,29,9
517,518,0.027685165405273438,1,0,32,13
518,519,0.028217792510986328,1,0,31,13
519,520,0.027744531631469727,2,2,32,14
520,521,0.027980804443359375,2,1,31,12
521,522,0.029241085052490234,2,0,35,13
522,523,0.03127408027648926,1,1,37,14
523,524,0.03005814552307129,1,1,34,14
524,525,0.028699636459350586,1,1,39,14
525,526,0.028057336807250977,0,1,39,12
526,527,0.028750896453857422,1,0,37,13
527,528,0.03206443786621094,1,1,38,15
528,529,0.027930259704589844,1,0,43,13
529,530,0.03335881233215332,2,1,38,13
530,531,0.030064105987548828,0,1,34,15
531,532,0.029168128967285156,2,0,32,12
532,533,0.030361652374267578,0,0,35,15
533,534,0.025979995727539062,1,0,37,14
534,535,0.028846263885498047,2,0,41,15
535,536,0.02722764015197754,1,1,45,15
536,537,0.025498151779174805,1,0,31,14
537,538,0.029428958892822266,0,2,33,12
538,539,0.02405071258544922,2,0,30,7
539,540,0.02720928192138672,1,0,43,14
540,541,0.02734088897705078,2,0,40,14
541,542,0.028121232986450195,1,0,32,11
542,543,0.02913975715637207,1,1,32,9
543,544,0.027879714965820312,0,1,40,17
544,545,0.024191856384277344,0,0,14,6
545,546,0.026119470596313477,1,0,21,10
546,547,0.051462650299072266,1,0,17,9
547,548,0.057084083557128906,0,0,15,8
548,549,0.05700969696044922,0,0,20,8
549,550,0.05842947959899902,0,0,17,8
550,551,0.05501079559326172,1,0,14,4
551,552,0.049507856369018555,0,0,23,8
552,553,0.041153669357299805,0,0,17,6
553,554,0.027179718017578125,1,0,18,9
554,555,0.026580810546875,0,0,20,7
555,556,0.025872468948364258,0,0,16,6
556,557,0.02306342124938965,1,0,21,9
557,558,0.023886442184448242,0,0,21,8
558,559,0.029578447341918945,0,0,24,9
559,560,0.029356002807617188,0,0,26,8
560,561,0.026513338088989258,0,0,22,5
561,562,0.023582935333251953,0,0,18,7
562,563,0.024092912673950195,0,0,23,9
563,564,0.0229489803314209,0,0,19,5
564,565,0.026906251907348633,0,0,15,4
565,566,0.022808313369750977,0,0,22,6
566,567,0.023892641067504883,0,0,22,9
567,568,0.0278017520904541,0,0,17,6
568,569,0.0617060661315918,0,0,17,5
569,570,0.04726600646972656,0,0,18,6
570,571,0.023134708404541016,0,0,20,6
571,572,0.025182723999023438,0,0,15,6
572,573,0.02305436134338379,0,0,19,5
573,574,0.022927284240722656,0,0,19,4
574,575,0.02730727195739746,0,0,23,4
575,576,0.022884607315063477,0,0,20,6
576,577,0.02985548973083496,0,0,18,4
577,578,0.057593345642089844,0,0,20,5
578,579,0.048537492752075195,0,0,20,4
579,580,0.026241540908813477,0,0,21,6
580,581,0.02598738670349121,0,0,21,5
581,582,0.057116031646728516,0,0,19,4
582,583,0.041654109954833984,0,0,20,6
583,584,0.02447986602783203,0,0,18,3
584,585,0.0284574031829834,0,0,16,4
585,586,0.023537158966064453,0,0,16,3
586,587,0.024781227111816406,0,0,18,5
587,588,0.02240777015686035,0,0,12,2
588,589,0.022811412811279297,0,0,19,4
589,590,0.0284726619720459,0,0,20,5
590,591,0.051871538162231445,0,0,19,5
591,592,0.04693174362182617,0,0,28,6
592,593,0.024634599685668945,0,0,21,5
593,594,0.023397445678710938,0,0,15,5
594,595,0.02313399314880371,0,0,17,6
595,596,0.02199864387512207,0,0,18,8
596,597,0.027911901473999023,0,0,22,6
597,598,0.0262453556060791,0,0,18,5
598,599,0.025806188583374023,0,0,20,8
